Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
172269,Round Mountain,Summit,Routt County,Colorado,Clark,2465,40.6888392,-106.9241477,None,10/13/78,null,null,null,null,8107,8
203348,Round Mountain,Summit,Gunnison County,Colorado,Gateview,2928,38.3040917,-107.248182,None,10/13/78,null,null,null,null,8051,8
192330,Round Mountain,Summit,Custer County,Colorado,Deer Peak,3367,38.0908299,-105.2413749,None,10/13/78,null,null,null,null,8027,8
188857,Round Mountain,Summit,Gunnison County,Colorado,Cement Mountain,3317,38.7799871,-106.8533625,None,10/13/78,null,null,null,null,8051,8
185764,Round Mountain,Summit,Montrose County,Colorado,Windy Point,2469,38.4057239,-108.5025789,None,10/13/78,null,null,null,null,8085,8
183821,Round Mountain,Summit,Park County,Colorado,Tarryall,2752,39.0411297,-105.447637,None,10/13/78,null,null,null,null,8093,8
172540,Round Mountain,Summit,Jackson County,Colorado,Buffalo Pass,3224,40.5795617,-106.6768265,None,10/13/78,null,null,null,null,8057,8
174408,Round Mountain,Summit,Mesa County,Colorado,Round Mountain,2077,39.229729,-108.4543511,None,10/13/78,null,null,null,null,8077,8
189968,Round Mountain,Summit,Saguache County,Colorado,Whale Hill,3670,38.3414659,-106.1245189,None,10/13/78,null,null,null,null,8109,8
187640,Round Mountain,Summit,San Juan County,Colorado,Howardsville,3932,37.7957566,-107.6136195,None,10/13/78,null,null,null,null,8111,8
178007,Round Mountain,Summit,Larimer County,Colorado,Pinewood Lake,2266,40.3007624,-105.3352587,None,10/13/78,null,null,null,null,8069,8
174473,Round Mountain,Summit,Mesa County,Colorado,Molina,1850,39.2355494,-108.0280101,None,10/13/78,null,null,null,null,8077,8
192158,Round Mountain,Summit,Custer County,Colorado,Westcliffe,2654,38.1456079,-105.4248912,None,10/13/78,null,null,null,null,8027,8
171482,Round Mountain,Summit,Routt County,Colorado,Pagoda,2383,40.2565881,-107.4299632,None,10/13/78,null,null,null,null,8107,8
195899,Round Mound,Summit,Bent County,Colorado,Ninaview,1402,37.6593244,-103.1650491,None,10/13/78,null,null,null,null,8011,8
180245,Round Hill,Summit,Park County,Colorado,Fairplay West,3432,39.1350971,-106.0636816,None,10/13/78,null,null,null,null,8093,8
189986,Round Hill,Summit,Saguache County,Colorado,Poncha Pass,2791,38.3981236,-106.0617093,None,10/13/78,null,null,null,null,8109,8
171105,Round Butte,Summit,Larimer County,Colorado,Round Butte,1857,40.915531,-105.0487878,None,10/13/78,null,null,null,null,8069,8
192780,Rough Mountain,Summit,Huerfano County,Colorado,La Veta Pass,3394,37.6023436,-105.1599909,None,10/13/78,null,null,null,null,8055,8
182490,Rosedale Peak,Summit,Park County,Colorado,Harris Park,3599,39.5584277,-105.5406096,None,10/13/78,null,null,null,null,8093,8
191294,Rosebud Hill,Summit,Teller County,Colorado,Cripple Creek South,2868,38.7210107,-105.1737941,None,10/13/78,null,null,null,null,8119,8
182495,Rosalie Peak,Summit,Park County,Colorado,Harris Park,4138,39.5561589,-105.6064665,None,10/13/78,null,null,null,null,8093,8
187544,Rolling Mountain,Summit,San Juan County,Colorado,Ophir,4172,37.7660672,-107.8260801,None,10/13/78,null,null,null,null,8111,8
182499,Rogers Peak,Summit,Clear Creek County,Colorado,Harris Park,4077,39.6155008,-105.6175483,1/1/15,10/13/78,null,null,null,null,8019,8
203232,Rogers Mesa,Summit,Delta County,Colorado,Lazear,1838,38.8282612,-107.7829066,None,10/13/78,null,null,null,null,8029,8
188894,Rocky Point,Summit,Gunnison County,Colorado,Matchless Mountain,3589,38.8632096,-106.636432,None,10/13/78,null,null,null,null,8051,8
180200,Rocky Point,Summit,Lake County,Colorado,Mount Sherman,3685,39.1785294,-106.2286429,None,10/13/78,null,null,null,null,8065,8
185156,Rocky Peak,Summit,Elbert County,Colorado,Kuhns Crossing,1825,39.30182,-104.0460602,None,10/13/78,null,null,null,null,8039,8
172536,Rocky Peak,Summit,Routt County,Colorado,Rocky Peak,2808,40.5795756,-106.8393538,1/1/64,10/13/78,null,null,null,null,8107,8
193446,Rocky Mountain,Summit,El Paso County,Colorado,Manitou Springs,2820,38.8598057,-104.9577891,None,10/13/78,null,null,null,null,8041,8
184118,Rock Mountain,Summit,Hinsdale County,Colorado,Oakbrush Ridge,3101,37.4872033,-107.1329649,None,10/13/78,null,null,null,null,8053,8
180150,Rock Hill,Summit,Lake County,Colorado,Leadville South,3360,39.2274389,-106.2513953,None,10/13/78,null,null,null,null,8065,8
193763,Rock Creek Hill,Summit,Pueblo County,Colorado,Beulah NE,1740,38.1300849,-104.8165113,None,10/13/78,null,null,null,null,8101,8
181859,Robeson Peak,Summit,Clear Creek County,Colorado,Grays Peak,3996,39.7332287,-105.8062809,None,10/13/78,null,null,null,null,8019,8
187885,River Hill,Summit,Hinsdale County,Colorado,Knife Edge,2942,37.7382254,-107.2148339,None,10/13/78,null,null,null,null,8053,8
191933,Rito Alto Peak,Summit,Custer County,Colorado,Rito Alto Peak,4201,38.1028552,-105.6613426,None,10/13/78,null,null,null,null,8027,8
183817,Rishaberger Mountain,Summit,Park County,Colorado,Glentivar,3186,39.1035029,-105.6136538,1/1/42,10/13/78,null,null,null,null,8093,8
187864,Rio Grande Pyramid,Summit,Hinsdale County,Colorado,Rio Grande Pyramid,4209,37.6795291,-107.3923524,1/1/06,10/13/78,null,null,null,null,8053,8
196426,Rinker Peak,Summit,Chaffee County,Colorado,Mount Elbert,4201,39.0367697,-106.4401248,1/1/87,8/31/92,null,null,null,null,8015,8
183301,Riley Peak,Summit,Jefferson County,Colorado,Pine,2870,39.4844966,-105.2812022,8/7/12,10/13/78,null,null,null,null,8059,8
196447,Riley Mountain,Summit,Pitkin County,Colorado,Meredith,3150,39.3307303,-106.6942126,1/1/83,7/1/89,null,null,null,null,8097,8
180876,Riley Mound,Summit,Weld County,Colorado,Hudson,1583,40.1247806,-104.7459829,None,10/13/78,null,null,null,null,8123,8
174549,Riggs Hill,Summit,Mesa County,Colorado,Colorado National Monument,1499,39.0760866,-108.6470301,None,10/13/78,null,null,null,null,8077,8
191485,Rick Mountain,Summit,Chaffee County,Colorado,Salida East,2857,38.5755964,-105.930234,None,10/13/78,null,null,null,null,8015,8
186458,Richmond Mountain,Summit,Gunnison County,Colorado,Oh-be-joyful,3808,38.9505671,-107.1139977,None,10/13/78,null,null,null,null,8051,8
202689,Richmond Hill,Summit,Pitkin County,Colorado,Aspen,3518,39.1263769,-106.8139763,None,10/13/78,null,null,null,null,8097,8
191606,Rice Mountain,Summit,Fremont County,Colorado,Rice Mountain,2649,38.6047944,-105.33909,None,10/13/78,null,null,null,null,8043,8
190345,Ribbon Mesa,Summit,Rio Grande County,Colorado,Beaver Creek Reservoir,3319,37.532949,-106.6789486,None,10/13/78,null,null,null,null,8105,8
191215,Rhyolite Mountain,Summit,Teller County,Colorado,Cripple Creek North,3278,38.7824826,-105.1666386,None,10/13/78,null,null,null,null,8119,8
182404,Revenue Mountain,Summit,Summit County,Colorado,Montezuma,3930,39.58338,-105.8084395,None,10/13/78,null,null,null,null,8117,8
179550,Resolution Mountain,Summit,Eagle County,Colorado,Pando,3627,39.4899796,-106.2945678,None,10/13/78,null,null,null,null,8037,8
181924,Republican Mountain,Summit,Clear Creek County,Colorado,Georgetown,3774,39.7143234,-105.7352503,None,10/13/78,null,null,null,null,8019,8
174935,Reno Mountain,Summit,Mesa County,Colorado,Flatiron Mountain,2971,39.2552193,-107.5650666,1/1/82,10/13/78,null,null,null,null,8077,8
203054,Reeder Mesa,Summit,Mesa County,Colorado,Juniata Reservoir,1780,38.9802062,-108.3024388,None,10/13/78,null,null,null,null,8077,8
186321,Redtop Peak,Summit,Delta County,Colorado,Bowie,1934,38.8874207,-107.5676738,None,10/13/78,null,null,null,null,8029,8
183534,Redskin Mountain,Summit,Jefferson County,Colorado,Green Mountain,2673,39.3586564,-105.363575,None,10/13/78,null,null,null,null,8059,8
170641,Reds Knob,Summit,Moffat County,Colorado,Zenobia Peak,2353,40.5444033,-108.7812113,None,10/13/78,null,null,null,null,8081,8
174319,Redrock Point,Summit,Mesa County,Colorado,Winter Flats,2010,39.2692727,-108.4477724,None,10/13/78,null,null,null,null,8077,8
203206,Redlands Mesa,Summit,Delta County,Colorado,Dry Creek,2263,38.9058129,-107.8008142,None,10/13/78,null,null,null,null,8029,8
187423,Redcloud Peak,Summit,Hinsdale County,Colorado,Redcloud Peak,4279,37.9409934,-107.4217338,1/1/66,10/13/78,null,null,null,null,8053,8
188664,Redcliff,Summit,Hinsdale County,Colorado,Wetterhorn Peak,4154,38.0871595,-107.5331686,1/1/66,10/13/78,null,null,null,null,8053,8
202333,Red and White Mountain,Summit,Eagle County,Colorado,Edwards,3409,39.6990776,-106.5099129,None,10/13/78,null,null,null,null,8037,8
201859,Red Wash Butte,Summit,Moffat County,Colorado,The Nipple,1916,40.7811869,-108.1252466,None,10/13/78,null,null,null,null,8081,8
175987,Red Table Mountain,Summit,Eagle County,Colorado,Red Creek,3665,39.4181405,-106.771035,1/1/65,10/13/78,null,null,null,null,8037,8
172993,Red Slide Mountain,Summit,Grand County,Colorado,Whiteley Peak,3313,40.3354669,-106.396518,None,10/13/78,null,null,null,null,8049,8
174242,Red Pinnacle,Summit,Garfield County,Colorado,Red Pinnacle,2417,39.4505276,-108.2271856,None,10/13/78,null,null,null,null,8045,8
175954,Red Peak,Summit,Summit County,Colorado,Willow Lakes,4017,39.6364844,-106.1710179,None,10/13/78,null,null,null,null,8117,8
179677,Red Peak,Summit,Summit County,Colorado,Breckenridge,4026,39.3910267,-106.004193,None,10/13/78,null,null,null,null,8117,8
187313,Red Mountain Number 3,Summit,San Juan County,Colorado,Ironton,3930,37.9015206,-107.6891098,None,10/13/78,null,null,null,null,8111,8
187308,Red Mountain Number 2,Summit,Ouray County,Colorado,Ironton,3724,37.9128347,-107.6824214,None,10/13/78,null,null,null,null,8091,8
187322,Red Mountain Number 1,Summit,Ouray County,Colorado,Ironton,3834,37.9104027,-107.6622508,None,10/13/78,null,null,null,null,8091,8
191701,Red Mountain,Summit,Fremont County,Colorado,Bushnell Peak,3958,38.3676356,-105.920453,None,10/13/78,null,null,null,null,8043,8
170129,Red Mountain,Summit,Larimer County,Colorado,Virginia Dale,2167,40.9067773,-105.2776861,None,10/13/78,null,null,null,null,8069,8
190760,Red Mountain,Summit,Conejos County,Colorado,Red Mountain,3664,37.3441198,-106.4392944,None,10/13/78,null,null,null,null,8021,8
204749,Red Mountain,Summit,Hinsdale County,Colorado,Lake San Cristobal,3907,37.978653,-107.3335503,None,10/13/78,null,null,null,null,8053,8
201894,Red Mountain,Summit,Larimer County,Colorado,Crazy Mountain,2772,40.9947411,-105.9352528,None,10/13/78,null,null,null,null,8069,8
175063,Red Mountain,Summit,Mesa County,Colorado,Collbran,2339,39.2202176,-107.9179089,None,10/13/78,null,null,null,null,8077,8
191829,Red Mountain,Summit,Fremont County,Colorado,Iron Mountain,2396,38.2961456,-105.485136,None,10/13/78,null,null,null,null,8043,8
188102,Red Mountain,Summit,Mineral County,Colorado,Palomino Mountain,3847,37.5198295,-107.015633,None,10/13/78,null,null,null,null,8079,8
177490,Red Mountain,Summit,Grand County,Colorado,Mount Richthofen,3540,40.3992748,-105.8790191,1/1/32,10/13/78,null,null,null,null,8049,8
193132,Red Mountain,Summit,Costilla County,Colorado,Culebra Peak,4237,37.1122702,-105.1810648,None,10/13/78,null,null,null,null,8023,8
179676,Red Mountain,Summit,Summit County,Colorado,Breckenridge,4029,39.3944055,-106.0221012,None,10/13/78,null,null,null,null,8117,8
180041,Red Mountain,Summit,Pitkin County,Colorado,Aspen,3173,39.2210132,-106.8132768,None,10/13/78,null,null,null,null,8097,8
188842,Red Mountain,Summit,Gunnison County,Colorado,Crested Butte,3553,38.7646566,-106.9402806,None,10/13/78,null,null,null,null,8051,8
181324,Red Mountain,Summit,Clear Creek County,Colorado,Berthoud Pass,3756,39.7588365,-105.8386736,None,10/13/78,null,null,null,null,8019,8
191212,Red Mountain,Summit,Teller County,Colorado,Cripple Creek North,2934,38.7731992,-105.1981776,None,10/13/78,null,null,null,null,8119,8
177159,Red Mountain,Summit,Larimer County,Colorado,Big Narrows,2272,40.691774,-105.3921378,None,10/13/78,null,null,null,null,8069,8
193452,Red Mountain,Summit,El Paso County,Colorado,Manitou Springs,2252,38.8512558,-104.9211621,None,10/13/78,null,null,null,null,8041,8
173228,Red Mountain,Summit,Grand County,Colorado,Junction Butte,2417,40.0562051,-106.3443574,None,10/13/78,null,null,null,null,8049,8
180357,Red Mountain,Summit,Chaffee County,Colorado,Independence Pass,4105,39.0248467,-106.5917304,None,10/13/78,null,null,null,null,8015,8
179277,Red Mesa,Summit,La Plata County,Colorado,Kline,2398,37.2451819,-108.0209493,None,10/13/78,null,null,null,null,8067,8
179426,Red Hill,Summit,Eagle County,Colorado,Red Creek,2785,39.3763512,-106.831909,None,10/13/78,null,null,null,null,8037,8
172837,Red Hill,Summit,Jackson County,Colorado,Buffalo Peak,3491,40.4034394,-106.3200186,None,10/13/78,null,null,null,null,8057,8
174848,Red Hill,Summit,Garfield County,Colorado,Carbondale,2136,39.4227546,-107.2296782,None,10/13/78,null,null,null,null,8045,8
191523,Red Hill,Summit,Fremont County,Colorado,Waugh Mountain,2818,38.5161016,-105.6869592,None,10/13/78,null,null,null,null,8043,8
183912,Red Hill,Summit,La Plata County,Colorado,Monument Hill,3251,37.4203444,-107.9446983,None,10/13/78,null,null,null,null,8067,8
174122,Red Hill,Summit,Eagle County,Colorado,Cottonwood Pass,2491,39.6174483,-107.0277915,None,10/13/78,null,null,null,null,8037,8
171695,Red Hill,Summit,Rio Blanco County,Colorado,Calamity Ridge,2361,40.0225436,-108.5756245,None,10/13/78,null,null,null,null,8103,8
178298,Red Hill,Summit,Boulder County,Colorado,Lyons,2003,40.1740145,-105.2836122,None,10/13/78,null,null,null,null,8013,8
201878,Red Elephant Mountain,Summit,Jackson County,Colorado,Davis Peak,3526,40.8823173,-106.6484675,None,10/13/78,null,null,null,null,8057,8
181365,Red Elephant Hill,Summit,Clear Creek County,Colorado,Empire,3140,39.7767441,-105.6485613,None,10/13/78,null,null,null,null,8019,8
182393,Red Cone,Summit,Park County,Colorado,Montezuma,3901,39.5268955,-105.8220919,None,10/13/78,null,null,null,null,8093,8
180038,Red Butte,Summit,Pitkin County,Colorado,Aspen,2531,39.2088978,-106.8425065,None,10/13/78,null,null,null,null,8097,8
178913,Red Arrow Dome,Summit,Montezuma County,Colorado,Rampart Hills,3077,37.3862779,-108.1515627,None,10/13/78,null,null,null,null,8083,8
189783,Razor Creek Dome,Summit,Saguache County,Colorado,Razor Creek Dome,3516,38.3158796,-106.7168202,None,10/13/78,null,null,null,null,8109,8
203143,Ray Mesa,Summit,San Juan County,Utah,Ray Mesa,2296,38.3128221,-109.1188687,1/1/82,2/25/89,null,null,null,null,49037,49
203216,Raven Mesa,Summit,Gunnison County,Colorado,Paonia Reservoir,2527,38.8956679,-107.3490805,None,10/13/78,null,null,null,null,8051,8
191669,Rattlesnake Mountain,Summit,Fremont County,Colorado,Coaldale,2592,38.3244534,-105.7877048,None,10/13/78,null,null,null,null,8043,8
173427,Rattlesnake Mesa,Summit,Rio Blanco County,Colorado,Rattlesnake Mesa,2159,40.077045,-107.7889853,None,10/13/78,null,null,null,null,8103,8
190232,Rattlesnake Hill,Summit,Saguache County,Colorado,Hickey Bridge,2406,38.0940007,-106.0741118,None,10/13/78,null,null,null,null,8109,8
184482,Rattlesnake Hill,Summit,La Plata County,Colorado,Ignacio,2040,37.1013866,-107.6356026,None,10/13/78,null,null,null,null,8067,8
192296,Rattlesnake Hill,Summit,Custer County,Colorado,Aldrich Gulch,2712,38.1068885,-105.3862729,None,10/13/78,null,null,null,null,8027,8
171337,Rattlesnake Butte,Summit,Routt County,Colorado,Wolf Mountain,2254,40.5737091,-107.0177762,1/1/06,10/13/78,null,null,null,null,8107,8
193186,Rattlesnake Butte,Summit,Douglas County,Colorado,Greenland,2307,39.1974301,-104.8437533,None,10/13/78,null,null,null,null,8035,8
193297,Rattlesnake Butte,Summit,El Paso County,Colorado,Eastonville,2258,39.0711516,-104.5124781,None,10/13/78,null,null,null,null,8041,8
171504,Rattlesnake Butte,Summit,Routt County,Colorado,Rattlesnake Butte,2441,40.3083498,-107.0261001,1/1/73,10/13/78,null,null,null,null,8107,8
202171,Rat Mountain,Summit,Rio Blanco County,Colorado,Big Marvine Peak,3454,39.9685437,-107.3738017,None,10/13/78,null,null,null,null,8103,8
189939,Raspberry Peak,Summit,Saguache County,Colorado,Bonanza,3164,38.2770641,-106.1338343,None,10/13/78,null,null,null,null,8109,8
203632,Raspberry Mountain,Summit,Huerfano County,Colorado,McCarty Park,3429,37.4122962,-105.1287323,None,10/13/78,null,null,null,null,8055,8
203530,Raspberry Mountain,Summit,Teller County,Colorado,Woodland Park,3236,38.9071122,-105.1241411,None,10/13/78,null,null,null,null,8119,8
193233,Raspberry Mountain,Summit,El Paso County,Colorado,Palmer Lake,2626,39.0917966,-104.9279644,None,10/13/78,null,null,null,null,8041,8
193174,Raspberry Butte,Summit,Douglas County,Colorado,Larkspur,2359,39.2196854,-104.9089677,None,10/13/78,null,null,null,null,8035,8
177315,Ramsey Peak,Summit,Larimer County,Colorado,Pingree Park,3528,40.5251558,-105.6140942,None,10/13/78,null,null,null,null,8069,8
204974,Rams Horn Mountain,Summit,Larimer County,Colorado,Longs Peak,2907,40.3321975,-105.5450921,None,10/13/78,null,null,null,null,8069,8
178909,Rampart Hills,Summit,Montezuma County,Colorado,Rampart Hills,2870,37.4305338,-108.1986165,None,10/13/78,null,null,null,null,8083,8
181608,Ralston Buttes,Summit,Jefferson County,Colorado,Ralston Buttes,2359,39.8474269,-105.2719012,9/4/43,10/13/78,null,null,null,null,8059,8
183338,Raleigh Peak,Summit,Jefferson County,Colorado,Platte Canyon,2495,39.3954431,-105.2152164,None,10/13/78,null,null,null,null,8059,8
175514,Ragged Peak,Summit,Gunnison County,Colorado,Chair Mountain,3852,39.036516,-107.2817257,None,10/13/78,null,null,null,null,8051,8
175537,Ragged Mountain,Summit,Gunnison County,Colorado,Marble,3687,39.0203445,-107.2355301,None,10/13/78,null,null,null,null,8051,8
185970,Radium Mountain,Summit,San Miguel County,Colorado,Bull Canyon,2186,38.1475307,-108.8335457,None,10/13/78,null,null,null,null,8113,8
182391,Radical Hill,Summit,Summit County,Colorado,Montezuma,3769,39.5358966,-105.8656428,None,10/13/78,null,null,null,null,8117,8
173053,Radial Mountain,Summit,Jackson County,Colorado,Radial Mountain,3428,40.3595523,-106.0519969,None,10/13/78,null,null,null,null,8057,8
185076,Racoon Knob,Summit,Douglas County,Colorado,Sedalia,2020,39.4527937,-104.9309333,None,10/13/78,null,null,null,null,8035,8
184193,Rabbit Mountain,Summit,La Plata County,Colorado,Rules Hill,2348,37.2721935,-107.6873986,None,10/13/78,null,null,null,null,8067,8
178343,Rabbit Mountain,Summit,Boulder County,Colorado,Hygiene,1829,40.236057,-105.1976465,None,10/13/78,null,null,null,null,8013,8
202019,Rabbit Mountain,Summit,Rio Blanco County,Colorado,Banta Ridge,2330,39.8891735,-108.9808887,None,10/13/78,null,null,null,null,8103,8
172782,Rabbit Ears Peak,Summit,Jackson County,Colorado,Rabbit Ears Peak,3231,40.4269026,-106.6110154,1/1/58,10/13/78,null,null,null,null,8057,8
